order_id,customer_name,email,product,category,price,quantity,order_date,shipping_status,country
ORD2141,Jane Smith,user@yahoo.com,Laptop,ELECTRONICS,378.33,3,9/1/2023,Shipped,usa
ORD2142,Jane Smith,user@yahoo.com,Monitor,Electronics,1449.43,4,12/25/2024,Shipped,
ORD2143,Maria Lopez,test@gmail.com,Laptop,,,3,8/4/2024,Delivered,
ORD2144,Jane Smith,example@outlook.com,Phone,ELECTRONICS,539.37,3,2/9/2026,Shipped,United States
ORD2145,John Doe,example@outlook.com,Monitor,ELECTRONICS,,5,2/5/2025,Shipped,usa
ORD2146,Carlos Ruiz,example@outlook.com,Keyboard,electronics,546.77,1,8/12/2025,delivered,usa
ORD2147,Maria Lopez,,Monitor,Electronics,204.43,3,12/12/2023,Delivered,USA
ORD2148,Maria Lopez,example@outlook.com,Phone,,1077.09,1,1/22/2024,Pending,Mexico
ORD2149,Jane Smith,,Phone,ELECTRONICS,1480.94,3,12/20/2023,Canceled,Mexico
ORD2150,Jane Smith,user@yahoo.com,Keyboard,,1387.35,1,6/9/2024,Delivered,usa
ORD2151,John Doe,test@gmail.com,Phone,ELECTRONICS,338.71,2,3/14/2025,Pending,Mexico
ORD2152,Jane Smith,test@gmail.com,Laptop,electronics,1092.58,3,6/1/2024,Shipped,United States
ORD2153,Jane Smith,,Monitor,,391.39,3,5/20/2025,Pending,
ORD2154,Jane Smith,test@gmail.com,Phone,ELECTRONICS,1457.15,4,12/10/2024,delivered,usa
ORD2155,,,Tablet,electronics,525.94,5,7/18/2025,Shipped,Mexico
ORD2156,Maria Lopez,example@outlook.com,Laptop,ELECTRONICS,927.71,4,4/3/2024,Canceled,
ORD2157,John Doe,,Keyboard,,985.14,5,4/16/2023,Canceled,Mexico
ORD2158,,user@yahoo.com,Monitor,electronics,1143.83,4,4/5/2025,delivered,United States
ORD2159,Carlos Ruiz,example@outlook.com,Monitor,ELECTRONICS,285.1,5,12/28/2024,Canceled,usa
ORD2160,Jane Smith,test@gmail.com,Tablet,Electronics,1292.69,1,1/16/2024,Canceled,USA
ORD2161,John Doe,user@yahoo.com,Keyboard,Electronics,230.87,5,1/12/2024,Shipped,Mexico
ORD2162,,example@outlook.com,Keyboard,Electronics,537.61,4,3/20/2023,Canceled,usa
ORD2163,Jane Smith,user@yahoo.com,Tablet,Electronics,902.27,2,9/17/2025,Delivered,United States
ORD2164,Jane Smith,user@yahoo.com,Monitor,ELECTRONICS,500.71,1,12/8/2024,Delivered,USA
ORD2165,Carlos Ruiz,example@outlook.com,Monitor,electronics,856.21,1,11/10/2023,delivered,Mexico
ORD2166,Maria Lopez,,Keyboard,electronics,545.66,3,11/25/2024,Delivered,United States
ORD2167,Maria Lopez,example@outlook.com,Keyboard,,1429,2,9/5/2024,Shipped,usa
ORD2168,Jane Smith,test@gmail.com,Laptop,Electronics,1421.07,2,NULL,Delivered,USA
ORD2169,John Doe,,Tablet,,281.4,3,12/22/2024,Canceled,United States
ORD2170,Maria Lopez,test@gmail.com,Monitor,Electronics,1047.11,5,8/28/2025,delivered,
ORD2171,John Doe,test@gmail.com,Keyboard,Electronics,306.02,2,10/7/2024,Delivered,
ORD2172,Jane Smith,user@yahoo.com,Keyboard,Electronics,1275.35,5,4/27/2023,Shipped,
ORD2173,Jane Smith,user@yahoo.com,Keyboard,ELECTRONICS,1385.35,1,4/29/2025,Shipped,USA
ORD2174,Carlos Ruiz,example@outlook.com,Monitor,electronics,908.27,1,11/25/2024,delivered,usa
ORD2175,Maria Lopez,user@yahoo.com,Monitor,Electronics,802.18,5,2/22/2026,Canceled,usa
ORD2176,Jane Smith,test@gmail.com,Laptop,Electronics,954.96,3,12/9/2023,Shipped,Mexico
,Jane Smith,user@yahoo.com,Phone,,1123.8,4,7/25/2023,Shipped,United States
ORD2178,,example@outlook.com,Phone,ELECTRONICS,1195.05,1,1/7/2024,Delivered,usa
ORD2179,Maria Lopez,user@yahoo.com,Tablet,,,4,2/2/2025,Pending,usa
ORD2180,Carlos Ruiz,,Keyboard,ELECTRONICS,1230.77,4,1/19/2024,Canceled,United States
ORD2181,,,Laptop,electronics,870.36,2,7/1/2024,Delivered,USA
ORD2182,Jane Smith,,Monitor,ELECTRONICS,1367.94,5,4/21/2025,Canceled,Mexico
ORD2183,Maria Lopez,,Laptop,,639.07,5,12/6/2023,delivered,USA
ORD2184,Jane Smith,example@outlook.com,Phone,electronics,433.82,5,2/21/2026,Pending,
ORD2185,Carlos Ruiz,example@outlook.com,Keyboard,,1143.56,2,5/6/2025,Canceled,usa
ORD2186,Jane Smith,example@outlook.com,Tablet,,1397.61,5,11/19/2024,Canceled,United States
ORD2187,,example@outlook.com,Laptop,electronics,1141.12,2,8/31/2025,Pending,United States
ORD2188,John Doe,example@outlook.com,Tablet,,367,1,7/3/2025,Shipped,United States
ORD2189,Maria Lopez,,Phone,,271.53,5,11/10/2023,Shipped,USA
ORD2190,Carlos Ruiz,test@gmail.com,Laptop,electronics,596.64,1,9/9/2023,delivered,USA
ORD2191,Jane Smith,example@outlook.com,Monitor,ELECTRONICS,765.26,5,9/20/2023,Canceled,usa
ORD2192,,test@gmail.com,Tablet,ELECTRONICS,1112.29,5,12/2/2024,delivered,
ORD2193,,example@outlook.com,Tablet,ELECTRONICS,241.53,2,12/29/2023,Shipped,
ORD2194,Jane Smith,user@yahoo.com,Laptop,Electronics,1021.45,1,2/9/2025,Pending,Mexico
ORD2195,Carlos Ruiz,test@gmail.com,Monitor,electronics,1395.82,1,1/27/2026,Shipped,USA
ORD2196,Carlos Ruiz,test@gmail.com,Laptop,Electronics,144.02,5,10/23/2025,Pending,usa
ORD2197,,user@yahoo.com,Keyboard,ELECTRONICS,671.18,4,7/29/2024,Shipped,United States
ORD2198,,test@gmail.com,Keyboard,Electronics,741.33,4,2/11/2025,Delivered,usa
ORD2199,,test@gmail.com,Keyboard,,125.56,4,11/19/2025,Shipped,Mexico
ORD2200,Carlos Ruiz,test@gmail.com,Monitor,Electronics,612.11,5,6/4/2024,Pending,USA
ORD2201,John Doe,example@outlook.com,Keyboard,Electronics,286.38,1,4/16/2023,delivered,Mexico
ORD2202,Jane Smith,user@yahoo.com,Laptop,,290.24,2,7/31/2024,Delivered,Mexico
ORD2203,John Doe,user@yahoo.com,Laptop,ELECTRONICS,945.77,2,2/7/2024,delivered,usa
ORD2204,Maria Lopez,user@yahoo.com,Phone,Electronics,,4,3/7/2023,Shipped,Mexico
ORD2205,John Doe,,Phone,Electronics,102.84,1,1/20/2024,Pending,
ORD2206,Maria Lopez,example@outlook.com,Phone,Electronics,65.05,2,5/12/2024,Canceled,Mexico
ORD2207,Maria Lopez,user@yahoo.com,Phone,Electronics,257.72,2,6/29/2024,Shipped,
ORD2208,,example@outlook.com,Tablet,ELECTRONICS,1302.78,5,4/20/2024,Pending,
ORD2209,Carlos Ruiz,,Laptop,electronics,65.11,4,6/12/2023,Pending,USA
ORD2210,Maria Lopez,test@gmail.com,Phone,,1467.19,1,10/8/2025,delivered,USA
ORD2211,,test@gmail.com,Laptop,electronics,1093.56,5,9/6/2025,Pending,
ORD2212,Maria Lopez,,Phone,,1216.37,3,1/3/2023,Canceled,
ORD2213,Maria Lopez,example@outlook.com,Keyboard,,1042.45,1,4/2/2024,Pending,usa
ORD2214,Carlos Ruiz,test@gmail.com,Phone,,652.74,1,6/18/2023,Canceled,Mexico
ORD2215,,test@gmail.com,Monitor,Electronics,728.36,1,5/14/2023,Shipped,USA
ORD2216,,example@outlook.com,Phone,Electronics,240.14,1,9/18/2023,Canceled,Mexico
ORD2217,John Doe,user@yahoo.com,Phone,,877.29,1,4/19/2024,Delivered,usa
ORD2218,,test@gmail.com,Keyboard,Electronics,1153.36,1,4/30/2023,Delivered,usa
ORD2219,John Doe,user@yahoo.com,Monitor,ELECTRONICS,878.08,1,4/13/2025,Canceled,Mexico
ORD2220,Carlos Ruiz,,Tablet,ELECTRONICS,1150.61,3,2/16/2025,Canceled,Mexico
ORD2221,,,Tablet,ELECTRONICS,583.93,4,9/16/2023,Shipped,
ORD2222,,example@outlook.com,Laptop,Electronics,1231.92,5,12/21/2025,Canceled,USA
ORD2223,John Doe,user@yahoo.com,Keyboard,ELECTRONICS,64.98,3,12/20/2023,Shipped,USA
ORD2224,Carlos Ruiz,test@gmail.com,Laptop,Electronics,439.9,1,4/2/2023,Shipped,United States
ORD2225,,test@gmail.com,Monitor,electronics,247.06,2,10/23/2025,delivered,
ORD2226,Jane Smith,test@gmail.com,Monitor,ELECTRONICS,1008.44,4,8/5/2024,Pending,Mexico
ORD2227,John Doe,,Monitor,ELECTRONICS,1237.99,2,2/27/2025,Shipped,
ORD2228,,,Keyboard,ELECTRONICS,980.75,4,7/16/2025,Delivered,United States
ORD2229,John Doe,,Laptop,,249.22,5,5/26/2023,Canceled,
ORD2230,Jane Smith,user@yahoo.com,Laptop,ELECTRONICS,226.17,1,3/27/2025,Shipped,USA
ORD2231,Carlos Ruiz,,Keyboard,,1419.57,1,1/7/2025,Delivered,USA
ORD2232,Maria Lopez,test@gmail.com,Phone,Electronics,690.28,2,9/4/2023,Canceled,Mexico
ORD2233,Carlos Ruiz,example@outlook.com,Tablet,ELECTRONICS,912.4,1,10/11/2024,Pending,
ORD2234,Carlos Ruiz,test@gmail.com,Tablet,ELECTRONICS,515.96,1,5/25/2024,Shipped,United States
ORD2235,,,Tablet,,930.52,5,8/17/2025,delivered,
ORD2236,,test@gmail.com,Laptop,electronics,,3,2/15/2025,delivered,United States
ORD2237,,test@gmail.com,Keyboard,,119.75,1,4/9/2024,Delivered,
ORD2238,Carlos Ruiz,example@outlook.com,Monitor,electronics,431.99,1,12/21/2024,Pending,USA
ORD2239,John Doe,example@outlook.com,Tablet,,1446.65,2,8/21/2025,Canceled,Mexico
ORD2240,Maria Lopez,,Phone,,904.28,5,5/10/2024,Canceled,United States
ORD2241,Jane Smith,example@outlook.com,Keyboard,ELECTRONICS,419.03,3,5/9/2025,Shipped,USA
ORD2242,Jane Smith,test@gmail.com,Laptop,electronics,617.18,5,5/15/2024,Delivered,Mexico
ORD2243,Jane Smith,example@outlook.com,Keyboard,ELECTRONICS,733.62,2,9/16/2024,delivered,Mexico
ORD2244,Maria Lopez,user@yahoo.com,Tablet,electronics,1288.14,1,10/31/2024,Delivered,United States
ORD2245,,,Tablet,,979.76,2,5/17/2025,Delivered,
,Jane Smith,user@yahoo.com,Laptop,,1027.21,2,1/7/2025,delivered,usa
ORD2247,John Doe,user@yahoo.com,Phone,electronics,1128.76,1,4/20/2023,Pending,usa
ORD2248,Carlos Ruiz,,Laptop,electronics,121.85,4,9/14/2024,Delivered,
ORD2249,Maria Lopez,test@gmail.com,Keyboard,Electronics,863.71,2,12/5/2024,Delivered,
ORD2250,John Doe,user@yahoo.com,Tablet,,244.75,1,12/21/2023,Pending,
ORD2251,Carlos Ruiz,,Phone,electronics,1404.35,4,9/24/2025,delivered,USA
ORD2252,Carlos Ruiz,user@yahoo.com,Tablet,Electronics,1253.9,3,12/1/2025,Canceled,usa
ORD2253,Maria Lopez,example@outlook.com,Keyboard,electronics,221.98,4,4/22/2023,Shipped,
ORD2254,Carlos Ruiz,,Tablet,Electronics,80.6,2,3/13/2023,Pending,usa
ORD2255,Jane Smith,test@gmail.com,Keyboard,Electronics,1062.03,2,4/4/2024,Delivered,Mexico
,John Doe,user@yahoo.com,Tablet,ELECTRONICS,1362.23,4,4/9/2025,Shipped,usa
ORD2257,Carlos Ruiz,test@gmail.com,Monitor,,1234.58,1,11/21/2023,Shipped,USA
ORD2258,,,Keyboard,Electronics,1002.59,3,8/26/2023,Shipped,United States
ORD2259,Jane Smith,,Phone,electronics,524.51,1,3/23/2024,delivered,
ORD2260,Carlos Ruiz,user@yahoo.com,Phone,electronics,889.36,4,10/30/2025,Pending,USA
ORD2261,Jane Smith,example@outlook.com,Phone,ELECTRONICS,1145.43,2,2/21/2025,Canceled,United States
ORD2262,Maria Lopez,,Monitor,electronics,496.06,4,2/23/2026,Delivered,Mexico
ORD2263,Maria Lopez,test@gmail.com,Phone,electronics,1241.66,1,1/19/2023,Canceled,
ORD2264,Maria Lopez,,Monitor,,204.84,1,10/8/2024,Delivered,usa
ORD2265,Carlos Ruiz,example@outlook.com,Phone,electronics,203.04,4,11/16/2023,Pending,USA
ORD2266,Carlos Ruiz,test@gmail.com,Tablet,Electronics,174.93,1,4/17/2025,Shipped,United States
ORD2267,Jane Smith,user@yahoo.com,Keyboard,Electronics,204.41,2,11/16/2024,Pending,
ORD2268,Carlos Ruiz,user@yahoo.com,Phone,electronics,419.14,5,12/5/2024,Shipped,USA
ORD2269,Jane Smith,test@gmail.com,Laptop,electronics,219.91,3,6/10/2024,Delivered,
ORD2270,,user@yahoo.com,Laptop,,679.59,2,1/10/2024,Delivered,Mexico
ORD2271,Jane Smith,,Laptop,ELECTRONICS,978.39,3,5/18/2025,Pending,United States
ORD2272,Jane Smith,example@outlook.com,Laptop,electronics,,2,5/6/2024,Pending,United States
ORD2273,,test@gmail.com,Phone,ELECTRONICS,971.55,5,10/17/2024,delivered,Mexico
ORD2274,,,Tablet,,404.36,5,1/30/2023,Canceled,United States
ORD2275,,,Keyboard,Electronics,171.59,1,1/12/2026,delivered,USA
ORD2276,Maria Lopez,test@gmail.com,Keyboard,electronics,1283.58,2,4/20/2025,Pending,
ORD2277,John Doe,example@outlook.com,Laptop,,1378.27,3,12/29/2025,Delivered,Mexico
ORD2278,Maria Lopez,user@yahoo.com,Laptop,,264.22,2,9/9/2024,Delivered,
ORD2279,Maria Lopez,example@outlook.com,Tablet,electronics,1346.46,3,4/24/2024,Canceled,usa
ORD2280,Maria Lopez,user@yahoo.com,Phone,,,5,2/5/2023,Canceled,
ORD2281,,example@outlook.com,Laptop,ELECTRONICS,638.95,2,5/3/2024,Delivered,
ORD2282,,,Tablet,ELECTRONICS,814.02,4,1/18/2026,Delivered,Mexico
ORD2283,Maria Lopez,example@outlook.com,Monitor,ELECTRONICS,818.46,1,5/30/2025,Delivered,United States
ORD2284,,user@yahoo.com,Monitor,electronics,546.92,2,8/31/2023,delivered,United States
ORD2285,Maria Lopez,,Phone,electronics,1416.72,1,12/22/2025,Canceled,USA
ORD2286,John Doe,user@yahoo.com,Tablet,,1214.88,1,2/8/2026,Delivered,United States
ORD2287,Maria Lopez,test@gmail.com,Keyboard,Electronics,531.63,3,10/18/2023,Pending,Mexico
ORD2288,John Doe,user@yahoo.com,Phone,ELECTRONICS,793.51,4,12/2/2024,Canceled,USA
,Carlos Ruiz,user@yahoo.com,Monitor,ELECTRONICS,545.77,2,9/23/2025,Pending,United States
ORD2290,,example@outlook.com,Phone,electronics,,4,6/20/2023,Delivered,usa
ORD2291,Maria Lopez,user@yahoo.com,Tablet,Electronics,936.23,2,1/13/2024,Shipped,usa
ORD2292,Jane Smith,test@gmail.com,Laptop,electronics,1489.22,4,1/23/2025,delivered,usa
ORD2293,Jane Smith,user@yahoo.com,Tablet,,333.97,3,8/22/2023,Canceled,United States
ORD2294,Carlos Ruiz,example@outlook.com,Tablet,ELECTRONICS,,5,11/8/2024,Shipped,Mexico
ORD2295,Carlos Ruiz,example@outlook.com,Laptop,Electronics,135.19,2,6/28/2025,Delivered,USA
ORD2296,John Doe,test@gmail.com,Keyboard,ELECTRONICS,75.22,3,2/15/2025,delivered,United States
ORD2297,John Doe,user@yahoo.com,Keyboard,electronics,347.96,4,1/31/2026,delivered,usa
ORD2298,Jane Smith,user@yahoo.com,Monitor,Electronics,371.08,1,5/23/2024,Delivered,Mexico
ORD2299,Maria Lopez,test@gmail.com,Tablet,ELECTRONICS,499.58,3,4/27/2025,Delivered,Mexico
ORD2300,John Doe,example@outlook.com,Tablet,,151.68,2,3/17/2023,Canceled,
ORD2301,,,Tablet,ELECTRONICS,1390.31,2,12/21/2023,Canceled,USA
ORD2302,Maria Lopez,example@outlook.com,Tablet,Electronics,711.8,1,4/7/2025,Delivered,Mexico
ORD2303,Maria Lopez,,Phone,Electronics,1329.81,4,4/29/2025,Shipped,
ORD2304,Jane Smith,example@outlook.com,Phone,ELECTRONICS,1126.19,4,2/29/2024,Pending,United States
ORD2305,Maria Lopez,example@outlook.com,Phone,,1250.7,2,11/8/2025,Pending,United States
ORD2306,Jane Smith,user@yahoo.com,Phone,Electronics,965.71,3,8/25/2024,Delivered,
ORD2307,John Doe,example@outlook.com,Laptop,electronics,951.73,3,11/11/2025,Pending,United States
ORD2308,Maria Lopez,user@yahoo.com,Phone,,1410.56,3,1/8/2025,Pending,Mexico
ORD2309,Jane Smith,user@yahoo.com,Tablet,electronics,1244,5,1/1/2023,Pending,usa
ORD2310,John Doe,,Keyboard,electronics,1459.19,3,1/8/2025,delivered,
ORD2311,Jane Smith,test@gmail.com,Monitor,electronics,1054.4,1,9/7/2025,Canceled,Mexico
ORD2312,,user@yahoo.com,Phone,electronics,926.92,1,NULL,Canceled,USA
ORD2313,John Doe,user@yahoo.com,Monitor,ELECTRONICS,176.18,3,9/20/2024,Pending,usa
ORD2314,Jane Smith,example@outlook.com,Phone,electronics,312.55,2,NULL,Shipped,USA
ORD2315,Maria Lopez,user@yahoo.com,Keyboard,electronics,991.26,2,11/28/2024,Shipped,
ORD2316,Maria Lopez,,Laptop,Electronics,1242,2,5/10/2025,Delivered,USA
ORD2317,,example@outlook.com,Phone,electronics,882.72,4,7/16/2023,Shipped,USA
ORD2318,Jane Smith,user@yahoo.com,Tablet,electronics,1429.91,1,9/27/2025,Shipped,Mexico
ORD2319,Maria Lopez,test@gmail.com,Keyboard,electronics,263.38,1,4/28/2024,Shipped,USA
ORD2320,John Doe,,Phone,Electronics,778.41,2,NULL,Shipped,United States
ORD2321,John Doe,user@yahoo.com,Tablet,ELECTRONICS,739.15,5,4/17/2024,Shipped,Mexico
ORD2322,Carlos Ruiz,test@gmail.com,Tablet,electronics,358.21,5,1/6/2026,Delivered,
ORD2323,Maria Lopez,user@yahoo.com,Laptop,ELECTRONICS,1071.49,2,6/26/2025,Canceled,
ORD2324,Carlos Ruiz,test@gmail.com,Laptop,electronics,1304.45,1,3/24/2024,delivered,
ORD2325,Jane Smith,test@gmail.com,Laptop,,164.69,4,11/22/2023,Shipped,
ORD2326,Carlos Ruiz,,Monitor,Electronics,423.83,2,3/13/2025,Delivered,
ORD2327,Jane Smith,test@gmail.com,Monitor,,761.59,3,4/20/2023,Pending,
ORD2328,,example@outlook.com,Keyboard,electronics,1118.71,2,11/27/2025,Delivered,Mexico
ORD2329,Jane Smith,user@yahoo.com,Laptop,Electronics,114.06,2,9/2/2023,Shipped,United States
ORD2330,Maria Lopez,example@outlook.com,Tablet,ELECTRONICS,1226.21,4,3/3/2023,Delivered,Mexico
ORD2331,John Doe,test@gmail.com,Tablet,electronics,1058.52,1,1/23/2023,delivered,United States
ORD2332,Maria Lopez,example@outlook.com,Laptop,ELECTRONICS,420.74,3,2/17/2026,Shipped,usa
ORD2333,Maria Lopez,,Phone,ELECTRONICS,133.85,4,1/6/2024,Shipped,USA
ORD2334,,,Tablet,Electronics,303.55,5,4/2/2023,delivered,USA
ORD2335,Carlos Ruiz,test@gmail.com,Tablet,Electronics,1230.78,5,5/26/2023,delivered,USA
ORD2336,John Doe,test@gmail.com,Keyboard,Electronics,1455.1,5,8/27/2025,Delivered,USA
ORD2337,Carlos Ruiz,,Keyboard,,1200.28,1,2/3/2026,Canceled,Mexico
ORD2338,Carlos Ruiz,test@gmail.com,Tablet,Electronics,492.3,2,10/5/2025,Shipped,United States
ORD2339,Maria Lopez,test@gmail.com,Laptop,electronics,,1,2/9/2026,delivered,Mexico
ORD2340,Maria Lopez,example@outlook.com,Phone,,224.12,5,3/16/2024,Canceled,USA
ORD2341,Carlos Ruiz,user@yahoo.com,Monitor,Electronics,1226.03,4,4/16/2025,Shipped,United States
ORD2342,Maria Lopez,,Tablet,Electronics,1397.61,4,8/15/2025,Canceled,United States
ORD2343,Jane Smith,example@outlook.com,Keyboard,Electronics,487.65,2,4/17/2025,Canceled,
ORD2344,Jane Smith,test@gmail.com,Tablet,ELECTRONICS,486.83,4,4/17/2025,Shipped,USA
ORD2345,Carlos Ruiz,,Laptop,Electronics,939.09,3,4/11/2025,delivered,Mexico
ORD2346,John Doe,,Phone,ELECTRONICS,1321.39,4,8/31/2024,Shipped,usa
ORD2347,John Doe,example@outlook.com,Laptop,ELECTRONICS,1348.29,1,9/24/2024,Pending,USA
ORD2348,Carlos Ruiz,test@gmail.com,Monitor,electronics,574.32,3,11/8/2025,Delivered,
ORD2349,John Doe,example@outlook.com,Phone,ELECTRONICS,871,5,7/27/2023,Canceled,USA
ORD2350,,user@yahoo.com,Tablet,ELECTRONICS,1431.5,4,10/17/2024,Canceled,usa
ORD2351,John Doe,example@outlook.com,Laptop,,662.55,2,5/10/2025,Shipped,usa
ORD2352,Carlos Ruiz,,Monitor,,533.52,2,5/20/2025,delivered,USA
ORD2353,Jane Smith,,Monitor,ELECTRONICS,1238.72,2,NULL,Pending,usa
ORD2354,John Doe,,Monitor,Electronics,1494.18,5,12/31/2025,Canceled,United States
ORD2355,Maria Lopez,user@yahoo.com,Keyboard,,419.38,4,4/7/2025,Pending,usa
ORD2356,John Doe,example@outlook.com,Tablet,,1109.32,4,6/20/2025,Pending,usa
ORD2357,Jane Smith,test@gmail.com,Laptop,,610.88,5,10/6/2024,Pending,usa
ORD2358,Jane Smith,example@outlook.com,Tablet,ELECTRONICS,1353.74,1,4/18/2025,delivered,Mexico
ORD2359,,user@yahoo.com,Laptop,ELECTRONICS,683.34,3,9/20/2025,delivered,Mexico
ORD2360,Carlos Ruiz,test@gmail.com,Tablet,ELECTRONICS,242.32,3,12/10/2025,Canceled,United States
ORD2361,Jane Smith,user@yahoo.com,Phone,electronics,450.64,2,10/20/2023,Pending,USA
ORD2362,Maria Lopez,,Keyboard,electronics,218.05,4,3/5/2023,Pending,United States
ORD2363,John Doe,test@gmail.com,Laptop,,1406.91,3,11/16/2023,Canceled,usa
ORD2364,Maria Lopez,user@yahoo.com,Tablet,,1373.74,5,NULL,Canceled,
ORD2365,Jane Smith,user@yahoo.com,Monitor,Electronics,382.11,3,12/28/2025,Canceled,
ORD2366,Carlos Ruiz,user@yahoo.com,Monitor,electronics,672.87,2,1/16/2025,Pending,usa
ORD2367,Maria Lopez,example@outlook.com,Monitor,electronics,1085.29,4,3/3/2024,Canceled,Mexico
ORD2368,Carlos Ruiz,user@yahoo.com,Phone,Electronics,1103.87,1,6/2/2024,Shipped,usa
ORD2369,John Doe,,Phone,ELECTRONICS,757.53,2,4/5/2023,delivered,Mexico
ORD2370,Maria Lopez,example@outlook.com,Phone,ELECTRONICS,259.48,1,2/27/2024,Canceled,United States
ORD2371,Jane Smith,user@yahoo.com,Laptop,,505.17,2,11/18/2024,Shipped,United States
ORD2372,Jane Smith,test@gmail.com,Phone,Electronics,505.78,4,4/29/2025,Shipped,USA
ORD2373,Carlos Ruiz,example@outlook.com,Phone,electronics,1038.82,2,9/8/2024,delivered,United States
ORD2374,,example@outlook.com,Keyboard,,715.08,2,9/10/2024,Shipped,
ORD2375,Jane Smith,,Keyboard,,1400.21,5,7/19/2024,Delivered,United States
ORD2376,Jane Smith,,Tablet,electronics,1365.22,1,12/12/2023,Shipped,United States
ORD2377,John Doe,test@gmail.com,Keyboard,,819.92,2,3/2/2023,Shipped,United States
ORD2378,John Doe,,Tablet,electronics,1017.09,1,4/13/2025,Canceled,USA
ORD2379,Maria Lopez,test@gmail.com,Tablet,ELECTRONICS,1248.29,2,7/22/2025,Canceled,Mexico
ORD2380,John Doe,,Phone,Electronics,1262.63,5,10/10/2024,delivered,United States
ORD2381,Carlos Ruiz,test@gmail.com,Keyboard,electronics,292.15,3,2/22/2025,Shipped,usa
ORD2382,Maria Lopez,,Keyboard,ELECTRONICS,309.31,1,7/4/2023,Delivered,USA
ORD2383,Maria Lopez,,Phone,ELECTRONICS,1493.29,3,2/10/2025,Delivered,Mexico
ORD2384,,test@gmail.com,Phone,electronics,312.43,2,2/26/2023,delivered,United States
ORD2385,Jane Smith,test@gmail.com,Phone,Electronics,856.79,2,2/3/2026,Delivered,USA
ORD2386,,,Tablet,ELECTRONICS,72.97,1,1/11/2026,Canceled,USA
ORD2387,Maria Lopez,,Monitor,,1460.54,1,6/17/2025,Shipped,usa
ORD2388,,test@gmail.com,Phone,ELECTRONICS,594.19,2,9/22/2024,delivered,Mexico
ORD2389,John Doe,example@outlook.com,Tablet,,592.73,4,7/11/2023,Pending,Mexico
ORD2390,,,Laptop,,298.63,4,5/31/2025,delivered,USA
ORD2391,Carlos Ruiz,,Keyboard,,,5,7/4/2025,Canceled,usa
ORD2392,Jane Smith,user@yahoo.com,Keyboard,ELECTRONICS,358.06,2,5/23/2024,Shipped,USA
ORD2393,John Doe,example@outlook.com,Keyboard,electronics,175.26,4,4/5/2023,delivered,USA
ORD2394,Jane Smith,example@outlook.com,Laptop,,,5,4/30/2024,delivered,Mexico
ORD2395,John Doe,,Tablet,,979.17,3,NULL,Delivered,usa
ORD2396,John Doe,example@outlook.com,Laptop,,275.81,4,1/10/2025,Pending,USA
ORD2397,Jane Smith,test@gmail.com,Laptop,ELECTRONICS,1363.91,3,10/19/2024,Canceled,United States
,Carlos Ruiz,user@yahoo.com,Tablet,Electronics,1367.38,4,10/12/2025,Delivered,United States
ORD2399,Maria Lopez,example@outlook.com,Phone,Electronics,565.88,1,12/14/2024,Shipped,United States
ORD2400,,example@outlook.com,Keyboard,ELECTRONICS,687.8,1,3/23/2024,delivered,
ORD2401,Maria Lopez,,Keyboard,ELECTRONICS,793.94,1,11/5/2023,Pending,Mexico
ORD2402,Carlos Ruiz,test@gmail.com,Monitor,Electronics,318.59,5,8/22/2023,Delivered,United States
,,user@yahoo.com,Laptop,,887.95,3,2/25/2023,Canceled,United States
ORD2404,,,Phone,Electronics,1302.18,1,2/7/2023,Delivered,USA
ORD2405,John Doe,,Laptop,,1343.87,2,1/4/2025,Canceled,Mexico
ORD2406,Maria Lopez,test@gmail.com,Keyboard,ELECTRONICS,298.93,4,6/21/2024,Shipped,USA
ORD2407,Carlos Ruiz,,Laptop,Electronics,862.57,1,6/24/2025,Delivered,usa
ORD2408,John Doe,,Keyboard,ELECTRONICS,542.49,5,6/24/2023,Shipped,usa
ORD2409,Carlos Ruiz,user@yahoo.com,Keyboard,ELECTRONICS,1431.3,4,5/21/2023,Delivered,United States
ORD2410,John Doe,test@gmail.com,Monitor,,1386.67,4,4/18/2023,Shipped,
ORD2411,John Doe,test@gmail.com,Monitor,ELECTRONICS,136.83,4,NULL,delivered,usa
ORD2412,John Doe,example@outlook.com,Phone,ELECTRONICS,1492.5,5,6/10/2023,Canceled,usa
ORD2413,Carlos Ruiz,example@outlook.com,Tablet,ELECTRONICS,131.5,5,10/5/2024,Canceled,
ORD2414,Jane Smith,test@gmail.com,Tablet,Electronics,1266.32,2,3/28/2024,Pending,usa
ORD2415,Jane Smith,,Monitor,,662.41,4,2/4/2025,Delivered,United States
ORD2416,John Doe,example@outlook.com,Laptop,ELECTRONICS,1107.64,2,3/11/2024,Delivered,United States
ORD2417,,,Monitor,,505.82,4,8/21/2024,Canceled,United States
ORD2418,Maria Lopez,test@gmail.com,Phone,Electronics,171.17,1,12/13/2025,Pending,United States
ORD2419,Maria Lopez,test@gmail.com,Keyboard,Electronics,663.12,2,9/28/2024,Delivered,Mexico
ORD2420,,test@gmail.com,Laptop,,1273.28,4,7/1/2023,delivered,USA
ORD2421,Carlos Ruiz,test@gmail.com,Monitor,ELECTRONICS,604.95,4,1/21/2026,Shipped,usa
ORD2422,Carlos Ruiz,test@gmail.com,Phone,ELECTRONICS,974.95,4,3/10/2025,Canceled,Mexico
